Date,Year,Month,WaterYear,DischargeVolume626_Q_level,DischargeVolume626_Q_flags,DischargeVolume626,DischargeVolume626_Min,DischargeVolume626_Max,DischargeVolume693_Q_level,DischargeVolume693_Q_flags,DischargeVolume693,DischargeVolume693_Min,DischargeVolume693_Max,DischargeVolume703_Q_level,DischargeVolume703_Q_flags,DischargeVolume703,DischargeVolume703_Min,DischargeVolume703_Max,DischargeVolume708_Q_level,DischargeVolume708_Q_flags,DischargeVolume708,DischargeVolume708_Min,DischargeVolume708_Max,DischargeVolume819_Q_level,DischargeVolume819_Q_flags,DischargeVolume819,DischargeVolume819_Min,DischargeVolume819_Max,DischargeVolume844_Q_level,DischargeVolume844_Q_flags,DischargeVolume844,DischargeVolume844_Min,DischargeVolume844_Max,DischargeVolume1015_Q_level,DischargeVolume1015_Q_flags,DischargeVolume1015,DischargeVolume1015_Min,DischargeVolume1015_Max
10/30/2015,2015,Oct,2015-2016,2,AV,113695.4743,109793.7894,117597.0674,2,AV:BR:EV:1/24 BR:1/24 EV,488926.02,459238.86,518318.1,2,AV:BR:EV:1/24 BR:1/24 EV,568868.79,522085.17,616190.76,2,AV:BR:EV:1/24 BR:1/24 EV,153196.62,140071.59,166322.19,2,AV:BR:EV:1/24 BR:1/24 EV,144668.43,130624.59,158455.86,2,AV:BR:EV:1/24 BR:1/24 EV,205605.4496,197780.0905,213428.1824,2,AV:BR:EV:2/24 BR:2/24 EV,87588.21,80926.98,94378.41
10/31/2015,2015,Oct,2015-2016,2,AV,100282.139,96646.09855,103917.7804,2,AV,411369.27,379221.45,443769.51,2,AV:BR:EV:1/24 BR:2/24 EV,557058.21,511598.88,602590.44,2,AV,192845.04,182416.2,203381.16,2,AV,125197.41,112271.67,137898.63,2,AV,183340.7425,176380.7757,190301.4974,2,AV,89783.16,82920.39,96783.81
11/1/2015,2015,Nov,2015-2016,2,AV,34581.20284,32275.99043,36888.85577,2,AV,336092.25,303742.14,368358.18,2,AV,334030.62,286288.62,381816.9,2,AV,146784.63,134168.01,159403.47,2,AV,54750.78,41463.48,67989.78,2,AV:BR:EV:1/24 BR:1/24 EV,75703.97433,72187.24839,79217.83671,2,AV,71646.18,65045.94,78218.88
11/2/2015,2015,Nov,2015-2016,2,AV,10601.65632,9757.235409,11448.91417,2,AV,93898.38,69497.97,118310.4,2,AV,65401.77,23731.26,107453.61,2,AV,86863.47,73303.05,100458.69,2,AV:BR:EV:3/24 BR:3/24 EV,7349.04,373.02,18808.02,2,AV,13248.07032,12019.07573,14471.21742,2,AV,34106.58,27540.81,40739.46
11/3/2015,2015,Nov,2015-2016,2,AV,7364.893727,6686.93391,8039.315601,2,AV,39949.83,12160.53,75044.73,2,AV,43241.79,3605.85,87401.46,2,AV,66713.73,57494.73,76053.6,2,AV,4810.5,0,16152.33,2,AV,11190.76645,10034.96452,12338.34839,2,AV,19663.62,11130.48,28351.5
11/4/2015,2015,Nov,2015-2016,2,AV,7647.777963,6955.774245,8336.816945,2,AV,25709.91,3268.29,61665.81,2,AV,41102.94,2652.87,86412.84,2,AV,48516.39,38921.49,58174.62,2,AV,7204.74,119.37,18585.3,2,AV,16865.53156,15590.85804,18135.83302,2,AV,14042.16,6321.36,21844.23
11/5/2015,2015,Nov,2015-2016,2,AV,13439.00714,12394.79859,14489.9245,2,AV,24237.24,2349.63,60282.27,2,AV,58506.45,15544.53,101604.69,2,AV,44242.56,34090.11,54409.38,2,AV,11613,1599.18,23386.29,2,AV,20249.561,18853.81247,21642.5593,2,AV,11559.81,4484.97,18660.69
11/6/2015,2015,Nov,2015-2016,2,AV,17728.81759,16480.58123,18978.52847,2,AV,33972.69,9220.38,68768.76,2,AV,120073.92,76708.05,166139.13,2,AV,34216.89,24484.59,43840.53,2,AV,14875.23,6070.56,26922.36,2,AV,25774.03804,24136.65156,27408.6641,2,AV,10036.77,3347.61,16727.1
11/7/2015,2015,Nov,2015-2016,2,AV,44447.61709,41473.37008,47418.70119,2,AV,110433.9,85088.55,135771.21,2,AV,153427.38,107369.7,199631.85,2,AV,52683.27,43852.92,61599.36,2,AV,51241.14,37870.26,64693.77,2,AV,48480.76457,46091.77106,50864.1322,2,AV,15325.68,7426.95,23321.13
11/8/2015,2015,Nov,2015-2016,2,AV,18347.18776,16906.06992,19793.44044,2,AV,67166.43,41679.3,93056.22,2,AV,62658.51,21096.72,104686.29,2,AV,35789.37,25381.65,46113.45,2,AV,14919.9,4051.8,27533.64,2,AV,18883.41795,17522.97713,20239.2454,2,AV,18974.25,10279.44,27832.53
11/9/2015,2015,Nov,2015-2016,2,AV,7470.452542,6787.252212,8150.328812,2,AV,37030.17,10337.31,72301.41,2,AV,32496.6,186.36,82299.24,2,AV,27008.94,17797.74,36121.74,2,AV,3887.16,0,15326.94,2,AV,8677.784516,7725.605162,9621.323873,2,AV,13602.21,5995.74,21279.45
11/10/2015,2015,Nov,2015-2016,2,AV,31578.7677,29610.61946,33543.68642,2,AV,81261.72,56729.58,114626.43,2,AV,242831.28,209227.59,291666.39,2,AV,59005.32,48840.81,69154.77,2,AV,68604.87,61095.99,81739.77,2,AV,96483.56799,92799.15716,100163.1574,2,AV,20174.52,13438.32,26942.82
11/11/2015,2015,Nov,2015-2016,2,AV,27202.85242,25094.1738,29315.61654,2,AV,226208.52,196017.9,256435.32,2,AV,179296.17,131959.86,226847.76,2,AV,53303.76,44448.21,62249.88,2,AV,34500.09,21598.29,47546.79,2,AV,53278.12371,50584.24323,55968.50912,2,AV,36384.54,30153.12,42663.9
11/12/2015,2015,Nov,2015-2016,2,AV,86056.72605,82568.7997,89546.2363,2,AV:BR:EV:3/24 BR:3/24 EV,383896.86,356647.59,410973.12,2,AV:BR:EV:3/24 BR:3/24 EV,477050.13,431584.2,522118.35,2,AV:BR:EV:2/24 BR:2/24 EV,110237.28,97625.85,122838.57,2,AV:BR:EV:2/24 BR:2/24 EV,115186.23,102502.74,127886.52,2,AV:BR:EV:2/24 BR:2/24 EV,166335.4487,160079.1997,172591.3733,2,AV:BR:EV:2/24 BR:2/24 EV,35366.31,28924.2,41876.61
11/13/2015,2015,Nov,2015-2016,2,AV,42697.43982,39881.03415,45511.34644,2,AV,252160.53,221376.78,283026.6,2,AV,198072.63,146962.41,249551.64,2,AV,101673.75,86926.95,116403.39,2,AV,74672.67,62747.49,86633.52,2,AV,105686.0984,100752.5441,110617.812,2,AV,47845.71,42457.08,53299.44
11/14/2015,2015,Nov,2015-2016,2,AV,24431.72289,22309.70212,26557.16494,2,AV,138027.87,114832.53,161002.59,2,AV,151423.44,103219.05,199800.69,2,AV,97333.74,82935.12,111731.55,2,AV,40153.29,25981.62,54378.48,2,AV,61147.29436,58105.42914,64183.46006,2,AV,32928,26297.7,39625.41
11/15/2015,2015,Nov,2015-2016,2,AV,14242.5227,13125.76057,15366.58109,2,AV:BR:EV:1/24 BR:1/24 EV,81900.78,57841.11,105957.57,2,AV:BR:EV:1/24 BR:2/24 EV,62345.67,20413.89,104326.23,2,AV,72269.49,61626.12,83013.66,2,AV:BR:EV:1/24 BR:1/24 EV,12022.74,1806.24,23907.51,2,AV,19512.80563,18113.59756,20909.06132,2,AV:BR:EV:1/24 BR:1/24 EV,23266.68,15077.58,31598.31
11/16/2015,2015,Nov,2015-2016,2,AV,27240.01667,25560.25023,28919.95619,2,AV,86395.02,57105.6,116639.58,2,AV,196978.8,152020.92,243274.95,2,AV,82521.57,70992.66,94107.18,2,AV,32842.95,22234.83,45258.51,2,AV,54450.69584,51525.88761,57370.54982,2,AV,17189.25,8648.91,25877.73
11/17/2015,2015,Nov,2015-2016,2,AV,121191.5207,117111.6681,125270.6992,2,AV,403419.99,371796.33,435023.97,2,AV,501753.42,454544.28,549247.41,2,AV,164350.65,151889.94,176856.78,2,AV,106062.51,92462.28,119503.47,2,AV,134148.4886,128985.3467,139308.7293,2,AV,46499.73,39252.42,53845.62
11/18/2015,2015,Nov,2015-2016,2,AV,17120.44768,15726.37072,18521.13163,2,AV,158807.58,130370.16,187366.29,2,AV,103848.57,60494.25,147233.88,2,AV,102251.76,87459.45,117025.95,2,AV,16061.01,4059.24,28760.07,2,AV,25510.30965,24017.48152,27000.45335,2,AV,39341.58,33316.5,45423.69
11/19/2015,2015,Nov,2015-2016,2,AV,18604.65633,17048.75303,20167.01567,2,AV,70841.49,47420.73,94214.07,2,AV,83128.17,41407.89,124786.68,2,AV,86369.13,72851.67,99923.31,2,AV,20223.69,7265.43,33690.27,2,AV,32429.1989,30616.37476,34238.21871,2,AV,26700.18,19136.7,34375.59
11/20/2015,2015,Nov,2015-2016,2,AV,8740.33678,7994.092543,9485.830169,2,AV,47803.11,19026.75,80567.79,2,AV,38857.89,2042.97,85645.83,2,AV,60140.04,52142.7,68263.56,2,AV,4692.45,0,15994.92,2,AV,10261.71193,9182.230606,11332.65452,2,AV,17987.07,9486.75,26634.3
11/21/2015,2015,Nov,2015-2016,2,AV,4768.767104,4257.60455,5281.734591,2,AV,26288.07,3696.18,62105.13,2,AV,26534.76,0,77670.09,2,AV,41983.95,31284.27,52672.77,2,AV,3162.09,0,16198.14,2,AV,7268.223873,6428.758708,8099.049026,2,AV,12121.89,4901.04,19382.22
11/22/2015,2015,Nov,2015-2016,2,AV:Stage recession not smooth at low flows (stage <40 cm),3065.92532,2728.448004,3408.558213,2,AV,15886.44,0,48022.62,2,AV,34186.17,820.65,82575.6,2,AV,29077.11,19307.97,38708.43,2,AV,2731.86,0,17055.42,2,AV,5953.088712,5218.787097,6678.750327,2,AV,8557.32,2190.12,14917.74
11/23/2015,2015,Nov,2015-2016,2,AV:Stage recession not smooth at low flows (stage <40 cm),2326.918229,2045.151174,2608.35,2,AV,11878.08,0,40544.67,2,AV,27014.37,0,78079.74,2,AV,25775.52,17035.23,34462.56,2,AV,2273.4,0,16820.16,2,AV,4598.100965,3972.149676,5215.412256,2,AV,6469.62,761.4,12306.63
11/24/2015,2015,Nov,2015-2016,2,AV,1667.506778,1435.133832,1894.605,2,AV,9594.81,0,37830.06,2,AV,17135.01,0,69638.67,2,AV,22090.35,13961.67,30202.71,2,AV,1795.92,0,15083.76,2,AV,3227.172058,2712.850522,3733.281759,2,AV,4898.04,404.79,10114.65
11/25/2015,2015,Nov,2015-2016,2,AV,1341.099246,1133.176329,1541.3025,2,AV,7375.77,0,35589.51,2,AV,11968.29,0,65225.31,2,AV,18986.16,9626.67,28287.69,2,AV,1178.22,0,12725.7,2,AV,2604.370902,2165.989098,3040.123633,2,AV,6205.17,631.59,11959.32
11/26/2015,2015,Nov,2015-2016,2,AV:Stage recession not smooth likely due to freeze/thaw processes,1103.472,924.408,1280.448,2,AV,5457.12,0,33653.01,2,AV,9103.29,0,62539.29,2,AV,15621.15,6913.11,24288.06,2,AV,854.64,0,13342.62,2,AV,2350.459463,1947.794578,2753.554865,2,AV,5071.95,434.91,10360.89
11/27/2015,2015,Nov,2015-2016,2,AV:Stage recession not smooth likely due to freeze/thaw processes,1011.121488,861.6118455,1167.913074,2,AV,3939.24,0,32090.31,2,AV,7889.25,0,60437.52,2,AV,12096.66,3680.37,20645.34,2,AV,772.02,0,12458.37,2,AV,2187.291881,1802.19891,2573.442974,2,AV,4495.32,335.19,9545.4
11/28/2015,2015,Nov,2015-2016,2,AV:Stage recession not smooth likely due to freeze/thaw processes,963.8843763,823.6450596,1111.742051,2,AV,3034.77,0,31050,2,AV,7035,0,58846.41,2,AV,9690.03,405.99,21442.89,2,AV,706.47,0,11744.82,2,AV,2054.164862,1683.408646,2426.491201,2,AV,4044.03,256.47,8907.24
11/29/2015,2015,Nov,2015-2016,2,AV:Stage recession not smooth likely due to freeze/thaw processes,899.4970029,768.3558873,1036.856705,2,AV,2320.86,0,30218.82,2,AV,6285.12,0,57450.51,2,AV,8975.1,484.95,19096.38,2,AV,643.68,0,11185.98,2,AV,1920.721618,1564.336214,2279.190412,2,AV,3409.71,146.58,8012.37
11/30/2015,2015,Nov,2015-2016,2,AV,859.8361422,734.2993461,990.7294506,2,AV,1915.32,0,29699.1,2,AV,5840.79,0,56625.6,2,AV,8344.65,687.39,16225.98,2,AV,582.3,0,11276.04,2,AV,1847.043241,1498.592446,2197.860812,2,AV,2746.68,38.19,7084.98
12/1/2015,2015,Dec,2015-2016,2,AV,2356.367747,2099.688936,2616.667436,2,AV,3280.89,0,31256.52,2,AV,23508.54,5555.82,73661.79,2,AV,11686.08,3636.03,19967.46,2,AV:EV:19/24 AV:8/24 EV,8242.83,4026.03,20065.92,2,AV,13085.23644,12107.11873,14060.96778,2,AV,2377.2,12,6611.22
12/2/2015,2015,Dec,2015-2016,2,AV,58833.71078,56138.18575,61531.69957,2,AV,114229.56,88440.81,143828.01,2,AV,366064.29,319312.8,413104.02,2,AV,99052.74,88479.39,109641.87,2,AV:EV:18/24 AV,117637.74,104094.96,130973.31,2,AV,155615.5192,150100.4335,161127.9348,2,AV,5342.31,901.08,10615.59
12/3/2015,2015,Dec,2015-2016,2,AV,87712.3991,83727.35666,91696.46658,2,AV:BR:EV:1/24 BR:1/24 EV,400121.88,373006.32,426831.69,2,AV,450798.24,404054.1,497500.14,2,AV,122676.36,109134.33,136198.71,2,AV:EV:15/24 AV:19/24 EV,125344.74,112585.05,137909.22,2,AV,157912.7078,151423.7636,164400.8928,2,AV,27200.16,19854.27,34645.05
12/4/2015,2015,Dec,2015-2016,2,AV,121141.2141,117141.2478,125140.4668,2,AV,412074.24,384862.47,439203.57,2,AV,466119.63,418988.76,513134.49,2,AV,228206.67,217795.65,238789.89,2,AV:EV:2/24 AV,183901.47,169984.44,197382.45,2,AV,172343.2987,165965.2172,178720.3636,2,AV,98288.73,91175.58,105617.67
12/5/2015,2015,Dec,2015-2016,2,AV,54464.60084,51138.12919,57790.19872,2,AV,236379.42,190614.03,282674.16,2,AV,323502.33,275572.47,371578.65,2,AV,202268.01,191374.92,213257.85,2,AV:EV:4/24 AV,121395.09,107753.58,134742.9,2,AV,148274.2679,142215.7935,154331.7443,2,AV,83613.9,77009.31,90240.9
12/6/2015,2015,Dec,2015-2016,2,AV,95573.48741,91870.21607,99277.80175,2,AV,373473.21,341877.03,405115.74,2,AV,570083.07,522567.48,618026.34,2,AV,235572.39,222685.38,248569.14,2,AV:EV:3/24 AV:22/24 EV,172106.34,158641.74,185203.53,2,AV,252621.8297,244456.0875,260785.3712,2,AV:SVC:23/24 AV:2/24 SVC,78234.78,71268.57,85142.16
12/7/2015,2015,Dec,2015-2016,2,AV,88903.93236,85446.96394,92359.51773,2,AV,480790.68,448093.83,513452.55,2,AV,468989.4,419891.67,518641.44,2,AV,262685.1,250790.97,274754.22,3,EV:gap filling by MK.,102162.36,88546.38,115621.83,2,AV,142319.4881,136625.8204,148010.5832,2,AV:SVC:18/24 AV:6/24 SVC,97162.14,90190.5,104298.93
12/8/2015,2015,Dec,2015-2016,2,AV,51808.60564,48633.51715,54984.74047,2,AV,267167.19,234567.36,299696.94,2,AV,340542.24,292449.51,388725.81,2,AV,152540.04,140135.1,164936.97,3,EV:gap filling by MK.,95733.24,82589.31,108770.88,2,AV,120530.8922,115484.4473,125576.8546,2,AV,65480.46,58190.79,72762.66
12/9/2015,2015,Dec,2015-2016,2,AV,39560.09479,36968.8268,42147.56175,2,AV,235316.04,192912.48,278217.69,2,AV,270917.67,220815.75,321390.81,2,AV,129005.37,114006.21,143932.74,3,EV:gap filling by MK.,79198.44,66245.43,92161.35,2,AV,101331.2631,96908.67442,105751.403,2,AV,61483.65,54575.91,68452.44
12/10/2015,2015,Dec,2015-2016,2,AV,16447.86129,15109.86113,17792.83894,2,AV,137703.18,108735.54,166796.22,2,AV,105289.53,61504.32,149099.28,2,AV,90792.15,76917.21,104688.87,3,EV:gap filling by MK.,24814.35,12520.47,37692.75,2,AV,30591.29683,28809.54822,32370.64388,2,AV,39460.5,33442.38,45535.26
12/11/2015,2015,Dec,2015-2016,2,AV,24671.77147,22762.13257,26586.34417,2,AV,106290.18,82317.42,130226.46,2,AV,204699.69,156114.27,253589.19,2,AV,94525.74,80352.06,108708.12,2,AV:EV:7/24 AV,31984.86,18440.52,45542.67,2,AV,46818.73169,44502.21272,49130.38413,2,AV,29886.93,22843.89,37016.67
12/12/2015,2015,Dec,2015-2016,2,AV,51355.47245,48535.54019,54178.41531,2,AV,134856.57,109547.43,160080.12,2,AV,220241.64,175432.29,265186.08,2,AV,107371.62,95162.34,119613.84,3,EV:gap filling by MK.,77524.08,65821.47,89864.19,2,AV,60711.18685,57746.61437,63675.17951,2,AV,30465.84,23285.22,37744.62
12/13/2015,2015,Dec,2015-2016,2,AV,32905.5615,30650.08612,35164.19791,2,AV,132976.08,109039.23,156811.59,2,AV,169887.21,124089.3,215902.59,2,AV,103620.06,89154.54,118071.33,2,AV:EV:2/24 AV,36885.45,23973.75,49948.44,2,AV,41833.78038,39582.52355,44081.99034,2,AV,39972.03,34140.03,45843.69
12/14/2015,2015,Dec,2015-2016,2,AV,9522.241525,8737.17932,10308.13729,2,AV,58883.52,31910.85,87886.86,2,AV,47663.94,6927.57,92572.44,2,AV,69464.49,59642.97,79397.13,2,AV:EV:15/24 AV:17/24 EV,5597.1,42.72,16918.14,2,AV:BR:EV:1/24 BR:2/24 EV,10044.08807,8982.581898,11096.96549,2,AV,23273.28,15088.59,31600.56
12/15/2015,2015,Dec,2015-2016,2,AV,8766.266447,8018.734916,9513.099656,2,AV,30635.61,6344.04,66293.1,2,AV,52455.36,11673.18,97009.17,2,AV,53557.23,45256.14,61962.27,2,AV,7527.93,75.36,18924.6,2,AV,19073.24623,17737.42732,20405.9556,2,AV,15960.51,7740.54,24302.43
12/16/2015,2015,Dec,2015-2016,2,AV,7756.682542,7059.27221,8451.348814,2,AV,20804.58,560.13,56509.38,2,AV,32840.49,354.6,82352.58,2,AV,38164.77,27299.46,48972.27,2,AV,3984.45,0,15353.85,2,AV:BR:EV:1/24 BR:1/24 EV,10507.20677,9405.635244,11600.62581,2,AV,11289.09,4282.02,18319.65
12/17/2015,2015,Dec,2015-2016,2,AV,5358.768952,4782.357329,5928.224267,2,AV,16495.14,0,49180.38,2,AV,27504.06,0.75,78468.54,2,AV,28117.83,18615.33,37483.86,2,AV,3350.58,0,15366.33,2,AV:BR:EV:1/24 BR:2/24 EV,9035.739673,8054.936772,10007.90259,2,AV,8415.27,2077.65,14744.04
12/18/2015,2015,Dec,2015-2016,2,AV,6629.275593,5998.260847,7258.713387,2,AV,17727.09,2.88,51517.47,2,AV,37462.08,634.5,85642.11,2,AV,26665.41,17489.58,35758.29,2,AV:EV:15/24 AV:11/24 EV,3440.67,0,14795.25,2,AV,9675.176125,8643.24129,10698.47098,2,AV,6876.75,911.91,12854.58
12/19/2015,2015,Dec,2015-2016,2,AV,21402.58572,20190.65118,22613.3127,2,AV,42572.19,18777.66,77038.35,2,AV,141300.69,104662.47,190657.32,2,AV,41685.78,32647.83,50700.99,2,AV:EV:12/24 AV:17/24 EV,16171.2,10961.52,28184.58,2,AV,38378.68982,36347.99524,40402.33176,2,AV,6703.5,842.82,12623.25
12/20/2015,2015,Dec,2015-2016,2,AV,82343.5697,78004.06343,86682.0724,2,AV,417758.67,390346.74,445118.13,2,AV,371747.61,324029.49,419639.73,2,AV,115792.05,101149.17,130411.38,2,AV,81362.16,69785.52,92958.75,2,AV,129653.7965,123912.2025,135395.8767,2,AV,13688.34,6058.08,21393.99
12/21/2015,2015,Dec,2015-2016,2,AV,32360.71489,30168.6787,34554.94944,2,AV,227539.2,190899.48,264570.09,2,AV,190610.34,142522.77,239026.35,2,AV,93717.66,79608.51,107838,2,AV,41528.7,27774.39,55351.17,2,AV,68773.73167,65401.71148,72141.37235,2,AV,20396.43,11685.18,29276.25
12/22/2015,2015,Dec,2015-2016,2,AV,11769.98159,10868.54906,12676.65003,2,AV,99354.69,75471.33,123177.27,2,AV,62309.46,18948.99,105474.36,2,AV,69060.12,59365.77,78870.72,2,AV,15039.72,3133.05,27220.08,2,AV,25807.815,24343.695,27268.38,2,AV,17147.73,8617.95,25824.45
12/23/2015,2015,Dec,2015-2016,2,AV,8815.449151,8065.475935,9564.82373,2,AV,53710.68,23893.95,85088.85,2,AV,57262.38,13856.04,100726.02,2,AV,58353.18,50875.44,65959.11,2,AV,9540.42,754.23,21101.43,2,AV,16126.9365,14805.82246,17444.51895,2,AV,13319.37,5786.31,20916.75
12/24/2015,2015,Dec,2015-2016,2,AV,5363.288099,4798.526173,5924.933936,2,AV,38586.09,11309.07,73763.4,2,AV,32352.36,275.4,82063.71,2,AV,39934.08,29133.99,50698.2,2,AV,3597.87,0,15584.43,2,AV,8723.740647,7767.886452,9670.954842,2,AV,9954.93,3277.05,16634.43
12/25/2015,2015,Dec,2015-2016,2,AV,3215.588637,2862.570315,3574.336071,2,AV,21973.26,1494.03,57293.31,2,AV,21507.63,0,73374.51,2,AV,28181.1,18627.18,37604.31,2,AV,2509.47,0,16962.63,2,AV,5708.587739,4993.837418,6414.698059,2,AV,7632.84,1462.71,13791.87
12/26/2015,2015,Dec,2015-2016,2,AV,16670.39262,15598.18026,17743.9387,2,AV,28407.6,9690.03,59889.15,2,AV,126456.81,99005.76,176856.9,2,AV,62321.7,52578.99,72016.8,2,AV,51619.68,45570.18,65527.95,2,AV,39851.14766,37785.40247,41910.98954,2,AV,6684.03,1061.46,12533.49
12/27/2015,2015,Dec,2015-2016,2,AV,60566.36044,57257.56421,63876.41378,2,AV,257838.09,225914.58,289920.78,2,AV,248570.88,201244.74,296109.87,2,AV,102895.02,88400.7,117376.17,2,AV,101967.33,88371.9,115423.05,2,AV,110744.9413,106094.9005,115394.9222,2,AV,27371.61,19970.37,34875.63
12/28/2015,2015,Dec,2015-2016,2,AV,12502.25691,11505.67737,13503.68289,2,AV,96141.75,72485.4,119748.48,2,AV,52694.88,12067.83,96799.77,2,AV,63540.06,55068.66,72136.29,2,AV,11147.13,1862.37,23106.24,2,AV,17213.47592,15891.33924,18530.5017,2,AV,23511.93,15367.56,31796.88
12/29/2015,2015,Dec,2015-2016,2,AV,6353.223954,5726.762328,6974.519266,2,AV,41474.04,13174.14,76416.81,2,AV,27944.52,0,78874.62,2,AV,45272.7,34981.68,55591.8,2,AV,3590.04,0,15353.73,2,AV,8411.741613,7480.836128,9334.007097,2,AV,16388.79,8063.79,24844.17
12/30/2015,2015,Dec,2015-2016,2,AV:Stage recession not smooth likely due to freeze/thaw processes,3533.88152,3147.6476,3926.270834,2,AV,21078.24,1180.44,56075.01,2,AV,18742.23,0,71011.62,2,AV,31050.48,20889,41079.81,2,AV,2615.88,0,17006.97,2,AV,5486.346769,4789.367744,6174.685805,2,AV,11593.56,4509.06,18706.44
12/31/2015,2015,Dec,2015-2016,2,AV,2214.778233,1941.411176,2486.97,2,AV,12615.66,0,42035.19,2,AV,13729.02,0,66728.4,2,AV,26425.47,17427.42,35348.46,2,AV:SVC:14/24 AV:11/24 SVC,2313.21,0,16289.13,2,AV,3550.803873,3008.598706,4084.369032,2,AV,8446.23,2102.79,14782.29
1/1/2016,2016,Jan,2015-2016,2,AV,1580.10352,1354.277643,1800,2,AV,8586.81,0,36811.8,2,AV,10596.99,0,64052.94,2,AV,23142.24,15334.77,30944.22,2,AV:SVC:13/24 AV:13/24 SVC,1793.22,0,14489.82,2,AV,2749.581829,2286.998171,3206.847275,2,AV,6531.75,767.79,12395.67
1/2/2016,2016,Jan,2015-2016,2,AV,1187.503937,996.2197068,1373.445,2,AV,6014.31,0,34216.38,2,AV,8871.99,0,62243.37,2,AV,20321.55,11134.65,29458.23,2,AV:EV:1/24 AV,1211.52,0,12450.12,2,AV,2474.391743,2056.417439,2891.831561,2,AV,5241,464.07,10598.85
1/3/2016,2016,Jan,2015-2016,2,AV,1022.760332,867.5126325,1183.392905,2,AV,4201.44,0,32371.86,2,AV,7793.28,0,60259.2,2,AV,17162.79,8081.73,26189.55,3,EV:sensor was breaking down from ice build up so data deleted and gap filled by MK,1119.33,0,12460.86,2,AV,2265.186501,1871.704847,2659.426613,2,AV,4254.54,293.49,9204.51
1/4/2016,2016,Jan,2015-2016,2,AV,925.1687607,790.4001288,1066.714124,2,AV,3200.7,0,31242.45,2,AV,6520.77,0,57888.75,2,AV,14022.69,5843.46,22190.13,3,EV:sensor was breaking down from ice build up so data deleted and gap filled by MK,1062.18,0,12472.56,2,AV,2066.813501,1694.695126,2440.453369,2,AV,3423.21,149.01,8031.75
1/5/2016,2016,Jan,2015-2016,2,AV,859.6093245,734.104512,990.4656402,2,AV,2487.3,0,30413.4,2,AV,5855.31,0,56652.06,2,AV,10766.76,1733.58,20626.44,3,EV,984.96,0,13193.28,2,AV,1935.162168,1577.221621,2295.130556,2,AV,2845.26,49.23,7216.95
1/6/2016,2016,Jan,2015-2016,2,AV,815.5249311,696.2494644,939.1935627,2,AV,2212.2,0,30091.68,2,AV,6662.64,0,58153.32,2,AV,9446.58,177.06,21540.36,3,EV:gap filling by MK.,953.64,0,13489.08,2,AV,1997.667558,1632.99566,2364.126893,2,AV,2514.24,6.09,6769.05
1/7/2016,2016,Jan,2015-2016,2,AV,784.6356066,669.7249212,903.2679234,2,AV,1929.9,0,29764.8,2,AV,18020.1,0,70395.54,2,AV,9042.39,418.77,19525.38,3,EV:gap filling by MK.,907.2,0,13927.68,2,AV,2085.364849,1711.248634,2460.931215,2,AV,2061.99,0,6224.16
1/8/2016,2016,Jan,2015-2016,2,AV,752.1205245,641.8043982,865.4514969,2,AV,2039.97,0,29891.88,2,AV,13067.64,0,66161.88,2,AV,8585.97,794.13,16833.27,3,EV:gap filling by MK.,886.5,0,13713.78,2,AV,2020.962158,1653.781609,2389.840525,2,AV,1687.53,0,5860.5
1/9/2016,2016,Jan,2015-2016,2,AV,748.6421781,638.8175538,861.4060233,2,AV,2533.62,0,30466.74,2,AV,27771.75,1420.32,77131.26,2,AV:EV:1/24 EV,7722.63,222.36,15310.77,3,EV:gap filling by MK.,876.24,0,13609.44,2,AV,2303.90713,1901.131244,2706.017682,2,AV,1384.2,0,5741.46
1/10/2016,2016,Jan,2015-2016,2,AV,751.62903,641.3823375,864.8798478,2,AV,7816.5,0,36039.75,2,AV,32688.15,511.65,81937.35,2,AV:EV:1/24 EV,7109.31,28.5,14608.08,3,EV:gap filling by MK.,855.36,0,13400.64,2,AV:increase in stage likely caused by thawing processes,2574.035316,2138.783114,3006.724495,2,AV,1147.02,0,5716.38
1/11/2016,2016,Jan,2015-2016,2,AV,776.8849296,663.0694578,894.2535567,2,AV,16298.52,6.48,48795.54,2,AV,41161.77,4762.77,89315.55,2,AV:EV:17/24 AV:9/24 EV,6382.74,0,14145.9,3,EV:gap filling by MK.,881.7,0,13222.41,2,AV:increase in stage likely caused by thawing processes,3579.529426,3054.694339,4099.924931,2,AV,944.1,0,5694.9
1/12/2016,2016,Jan,2015-2016,2,AV,2221.202088,1963.53455,2484.923849,2,AV,47146.5,22290.57,79059.24,2,AV,115287.51,68289.51,162326.43,2,AV,12252,4382.01,20623.77,3,EV:gap filling by MK.,9451.71,2517.36,21929.16,2,AV,27514.98876,25923.66104,29099.6056,2,AV,1312.38,0,5761.59
1/13/2016,2016,Jan,2015-2016,2,AV,11248.12791,10229.5184,12266.75385,2,AV,123185.34,95794.56,150653.97,2,AV,191915.01,148362.93,235583.82,2,AV,22347,12915.75,31713.39,3,EV:gap filling by MK.,6377.82,534.12,18434.61,2,AV,19697.34925,18315.95002,21074.46053,2,AV,2419.17,21.93,6675.06
1/14/2016,2016,Jan,2015-2016,2,AV,29116.9252,27088.41912,31146.638,2,AV,264205.05,233637.39,295013.46,2,AV,238477.71,190314.51,286918.08,2,AV,37419.36,27838.44,46945.47,3,EV:gap filling by MK.,30227.61,16459.23,44173.95,2,AV,56722.75349,53878.87372,59562.91596,2,AV,5019.3,426.12,10284.81
