Date,Year,Month,WaterYear,Discharge626_Q_level,Discharge626_Q_flags,Discharge626,Discharge626_Min,Discharge626_Max,Discharge1015_Q_level,Discharge1015_Q_flags,Discharge1015,Discharge1015_Min,Discharge1015_Max,Discharge693_Q_level,Discharge693_Q_flags,Discharge693,Discharge693_Min,Discharge693_Max,Discharge703_Q_level,Discharge703_Q_flags,Discharge703,Discharge703_Min,Discharge703_Max,Discharge708_Q_level,Discharge708_Q_flags,Discharge708,Discharge708_Min,Discharge708_Max,Discharge819_Q_level,Discharge819_Q_flags,Discharge819,Discharge819_Min,Discharge819_Max,Discharge844_Q_level,Discharge844_Q_flags,Discharge844,Discharge844_Min,Discharge844_Max
5/30/2015,2015,May,2014-2015,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,0.00628476,0.005349957,0.007201841,2,AV,0.001408333,0,0.069191667,2,AV,0.002623264,0,0.292203125,2,AV,0.0287875,0,0.50739375,2,AV,0.003804167,0,0.111101389,2,AV,0.001267014,0,0.149042014,2,AV,0.009189096,0.006468731,0.011983732
5/31/2015,2015,May,2014-2015,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,0.005940811,0.005054609,0.006801812,2,AV,0.001,0,0.068344792,2,AV,0.003666667,0,0.308038194,2,AV,0.027856944,0,0.50320625,2,AV,0.002775694,0,0.110269792,2,AV,0.001101042,0,0.142935069,2,AV,0.008782845,0.006106231,0.011535295
6/1/2015,2015,Jun,2014-2015,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,0.005585483,0.004749491,0.006388551,2,AV,0.000990625,0,0.0664,2,AV,0.004970486,0,0.329092014,2,AV,0.02701875,0,0.499575,2,AV,0.00240625,0,0.106215625,2,AV,0.0011,0,0.137669444,2,AV,0.008429054,0.005790541,0.011144763
6/2/2015,2015,Jun,2014-2015,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,0.004975038,0.004225304,0.005678577,2,AV,0.0009,0,0.063683333,2,AV,0.006112847,0,0.346045139,2,AV,0.025948611,0,0.49506875,2,AV,0.002179167,0,0.103303125,2,AV,0.001022917,0,0.13229375,2,AV,0.008017924,0.005423686,0.010690939
6/3/2015,2015,Jun,2014-2015,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,0.004915963,0.004174577,0.00560987,2,AV,0.0009,0,0.061393403,2,AV,0.006235764,0,0.345826736,2,AV:EV:99/288 AV:189/288 EV,0.024551736,0,0.488973958,2,AV,0.002018403,0,0.100827431,2,AV,0.001077778,0,0.137188542,2,AV,0.007856888,0.005279993,0.010513181
6/4/2015,2015,Jun,2014-2015,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,0.00452169,0.003836016,0.005151313,2,AV,0.000880903,0,0.059894444,2,AV,0.006143056,0,0.340353472,2,AV:EV:281/288 AV:7/288 EV,0.022825,0,0.4815625,2,AV,0.001862153,0,0.098692708,2,AV,0.001102778,0,0.14130625,2,AV,0.007529936,0.004988251,0.010152276
6/5/2015,2015,Jun,2014-2015,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,0.004213623,0.00357148,0.004793017,2,AV,0.0008,0,0.057383333,2,AV,0.005969792,0,0.329904167,2,AV,0.021427778,0,0.4754,2,AV,0.001663542,0,0.096034375,2,AV,0.001024306,0,0.132347917,2,AV,0.007093187,0.004598536,0.009670172
6/6/2015,2015,Jun,2014-2015,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,0.003814973,0.003229162,0.004329371,2,AV,0.0008,0,0.054266667,2,AV,0.005803125,0,0.322290278,2,AV,0.020029167,0,0.469441319,2,AV:EV:224/288 AV:64/288 EV,0.001519444,0,0.095663889,2,AV,0.001,0,0.129592361,2,AV,0.006828454,0.004362312,0.009377947
6/7/2015,2015,Jun,2014-2015,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,0.003422451,0.002892104,0.00387285,2,AV,0.00074375,0,0.05135625,2,AV,0.005579861,0,0.310145139,2,AV,0.018826042,0,0.4641375,2,AV,0.001629514,0,0.102943403,2,AV,0.00095625,0,0.122321875,2,AV,0.006185529,0.003788626,0.008668257
6/8/2015,2015,Jun,2014-2015,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,0.003281107,0.002770733,0.003708462,2,AV,0.0007,0,0.049472222,2,AV,0.005497222,0,0.305698264,2,AV,0.019109375,0,0.46540625,2,AV:EV:79/288 AV:209/288 EV,0.001846181,0,0.117154514,2,AV,0.000997917,0,0.127527083,2,AV,0.005961055,0.003588326,0.008420472
6/9/2015,2015,Jun,2014-2015,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,0.002879243,0.002425262,0.003241529,2,AV,0.0007,0,0.047205556,2,AV,0.005218056,0,0.288969792,2,AV,0.016938889,0,0.473602083,2,EV:noise corrected by MK,0.002030903,0,0.135693056,2,AV,0.000956597,0,0.122687153,2,AV,0.005242492,0.002947147,0.00762729
6/10/2015,2015,Jun,2014-2015,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,0.003022489,0.002548659,0.003407677,2,AV,0.000611806,0,0.044488889,2,AV,0.00489375,0,0.27189375,2,AV,0.017236458,0,0.487333333,2,AV:EV:283/288 AV:5/288 EV,0.001967014,0,0.132488542,2,AV,0.000899653,0,0.114795139,2,AV,0.004825262,0.00257485,0.007166732
6/11/2015,2015,Jun,2014-2015,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,0.003221157,0.002719254,0.003638737,2,AV,0.0006,0,0.043077778,2,AV,0.004940972,0,0.274203125,2,AV,0.017717361,0,0.469604861,2,AV,0.002004167,0,0.134238542,2,AV,0.001079167,0,0.135059028,2,AV,0.006065972,0.003681945,0.008536285
6/12/2015,2015,Jun,2014-2015,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,0.002897774,0.002441567,0.003262628,2,AV,0.0006,0,0.041694097,2,AV,0.004830556,0,0.268751736,2,AV,0.025722569,0,0.494039236,2,AV:diurnal cycles in stage. Delayed lake effect?,0.001890278,0,0.128426389,2,AV,0.0012,0,0.145304861,2,AV,0.007172485,0.004669294,0.009757705
6/13/2015,2015,Jun,2014-2015,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,0.002321293,0.001937168,0.002673798,2,AV,0.000539931,0,0.038644444,2,AV,0.004569097,0,0.253922917,2,AV,0.024668056,0,0.489495833,2,AV:diurnal cycles in stage. Delayed lake effect?,0.001769792,0,0.117921875,2,AV,0.001042708,0,0.132010069,2,AV,0.006852853,0.004384084,0.00940488
6/14/2015,2015,Jun,2014-2015,2,AV,0.002027874,0.001689894,0.002513937,2,AV,0.0005,0,0.0362,2,AV,0.004339583,0,0.240428125,2,AV,0.020188889,0,0.4700875,2,AV:diurnal cycles in stage. Delayed lake effect?,0.001616319,0,0.108464583,2,AV,0.000941319,0,0.120847222,2,AV,0.005617023,0.003281344,0.008040714
6/15/2015,2015,Jun,2014-2015,2,AV,0.00180546,0.00150455,0.00240273,2,AV,0.000488194,0,0.03229375,2,AV,0.004069792,0,0.225688194,2,AV:EV:158/288 AV:130/288 EV,0.017267361,0,0.458984028,2,AV,0.001419097,0,0.095558333,2,AV,0.000859375,0,0.111829167,2,AV,0.004711805,0.002473611,0.007041493
6/16/2015,2015,Jun,2014-2015,2,AV,0.001614368,0.001345306,0.002307184,2,AV,0.0004,0,0.029761111,2,AV,0.003811458,0,0.212166667,2,EV:noisy data corrected by MK,0.017297222,0,0.487765278,2,AV,0.001199306,0,0.079263542,2,AV,0.0008,0,0.105090625,2,AV,0.00411402,0.001940203,0.00638163
6/17/2015,2015,Jun,2014-2015,2,AV,0.00136954,0.001141284,0.00218477,2,AV,0.0004,0,0.027555556,2,AV,0.003592708,0,0.199267014,2,EV:noisy data corrected by MK,0.020040278,0,0.560128472,2,AV,0.001054861,0,0.07103125,2,AV,0.0008,0,0.1019625,2,AV,0.003606513,0.00148735,0.00582142
6/18/2015,2015,Jun,2014-2015,2,AV,0.001535345,0.001279454,0.002267672,2,AV,0.000400347,0,0.027433333,2,AV,0.003499653,0,0.194722222,2,AV:EV:270/288 AV:18/288 EV,0.022113194,0,0.609622917,2,AV,0.001046528,0,0.070520833,2,AV,0.0008,0,0.100554514,2,AV,0.003785848,0.001647372,0.006019379
6/19/2015,2015,Jun,2014-2015,2,AV,0.047609566,0.043075087,0.052122378,2,AV,0.00068125,0,0.047540972,2,AV,0.004368403,0,0.242699653,2,AV,0.064972569,0,0.58305,2,AV,0.001665278,0,0.110095139,2,AV,0.022525,0,0.160971181,2,AV,0.023229479,0.018961341,0.027498889
6/20/2015,2015,Jun,2014-2015,2,AV,0.015829546,0.013494587,0.018130112,2,AV:EV:106/288 AV:182/288 EV,0.000752431,0,0.051786458,2,AV,0.005107986,0,0.283098958,2,AV,0.219440972,0,0.824046181,2,AV,0.008025,0,0.108110764,2,AV,0.041027083,0,0.175589931,2,AV,0.069720116,0.061155795,0.078184438
6/21/2015,2015,Jun,2014-2015,2,AV,0.009299353,0.007938575,0.010707943,2,AV:EV:144/288 AV:144/288 EV,0.0008,0,0.057688889,2,AV,0.0053875,0,0.298525,2,AV,0.112490972,0,0.724176389,2,AV,0.008885764,0,0.108613542,2,AV,0.028230903,0,0.193225,2,AV,0.03744227,0.031571775,0.043236816
6/22/2015,2015,Jun,2014-2015,2,AV,0.007153387,0.006095843,0.008212091,2,AV,0.0008,0,0.058288889,2,AV:EV:285/288 AV:3/288 EV,0.005567361,0,0.331046181,2,AV,0.056875694,0,0.626197569,2,AV,0.005120139,0,0.1104375,2,AV,0.01390625,0,0.152255208,2,AV,0.024626595,0.020243731,0.029024357
6/23/2015,2015,Jun,2014-2015,2,AV,0.006032268,0.005133143,0.006908181,2,AV,0.0008,0,0.05675,2,AV,0.002986806,0,0.286275,2,AV,0.036138194,0,0.540379167,2,AV,0.002931944,0,0.110194792,2,AV,0.008007986,0,0.135776389,2,AV,0.019695477,0.015843656,0.023581161
6/24/2015,2015,Jun,2014-2015,2,AV,0.005568855,0.004735212,0.006369211,2,AV,0.0008,0,0.054977778,2,AV,0.00621875,0,0.293079514,2,AV,0.029637153,0,0.511015278,2,AV,0.002165278,0,0.102986458,2,AV,0.005888194,0,0.139359028,2,AV,0.016567474,0.013052515,0.020128327
6/25/2015,2015,Jun,2014-2015,2,AV,0.005705384,0.00485245,0.006528001,2,AV,0.0008,0,0.054988889,2,AV,0.010513194,0,0.306991667,2,AV,0.190946875,0.022828125,0.679103472,2,AV,0.002042014,0,0.101181597,2,AV,0.007011806,0,0.134050347,2,AV,0.017453172,0.013842831,0.021106001
6/26/2015,2015,Jun,2014-2015,2,AV,0.005417884,0.004605575,0.006193627,2,AV,0.0008,0,0.055566667,2,AV,0.016588542,0,0.326487153,2,AV,0.267697569,0.00059375,0.863758333,2,AV,0.002248958,0,0.103983333,2,AV,0.006935764,0,0.13081875,2,AV,0.018488927,0.014767042,0.022249315
6/27/2015,2015,Jun,2014-2015,2,AV,0.00498204,0.004231317,0.00568672,2,AV,0.0008,0,0.05455,2,AV,0.035173264,0,0.359429167,2,AV,0.114285069,0,0.727885764,2,AV:EV:216/288 AV:72/288 EV,0.002387153,0,0.106116667,2,AV,0.004572917,0,0.154608333,2,AV,0.015609797,0.012197973,0.019071199
6/28/2015,2015,Jun,2014-2015,2,AV,0.004242066,0.003595905,0.004826099,2,AV,0.000766667,0,0.051594444,2,AV,0.0433875,0,0.36901875,2,AV,0.061791319,0,0.640107639,2,AV:EV:150/288 AV:138/288 EV,0.001936111,0,0.099864583,2,AV,0.002625694,0,0.173774306,2,AV,0.012955143,0.009829204,0.016140869
6/29/2015,2015,Jun,2014-2015,2,AV,0.003895491,0.003298302,0.004423016,2,AV,0.0007,0,0.048688889,2,AV,0.034457986,0,0.358597222,2,AV,0.039471181,0,0.556201042,2,AV,0.001592014,0,0.099515972,2,AV,0.001509375,0,0.155203125,2,AV,0.010954392,0.008043919,0.013932348
6/30/2015,2015,Jun,2014-2015,2,AV,0.003281982,0.002771485,0.00370948,2,AV,0.0007,0,0.046766667,2,AV,0.022668403,0,0.34355,2,AV,0.030804514,0,0.516061458,2,AV,0.001777083,0,0.111340278,2,AV,0.00114375,0,0.144534722,2,AV,0.009445289,0.006697335,0.012266531
7/1/2015,2015,Jul,2014-2015,2,AV,0.002659927,0.002235317,0.002988323,2,AV:EV:251/288 AV:37/288 EV,0.000680556,0,0.045588889,2,AV:EV:275/288 AV:13/288 EV,0.0178,0,0.330437847,2,AV,0.026628125,0,0.497953819,2,AV,0.001917361,0,0.123888889,2,AV,0.001051736,0,0.134244097,2,AV,0.008031344,0.005435661,0.010705753
7/2/2015,2015,Jul,2014-2015,2,AV,0.00231051,0.001927702,0.002663883,2,EV:pool was drained by micro hydro. Corrected data,0.0006,0,0.043333333,2,AV:EV:285/288 AV:3/288 EV,0.014205208,0,0.318729514,2,AV,0.022607292,0,0.4805625,2,AV:diurnal cycles in stage. Delayed lake effect?,0.002075,0,0.138100347,2,AV,0.000955903,0,0.123039583,2,AV,0.006745496,0.004288288,0.009286374
7/3/2015,2015,Jul,2014-2015,2,AV:EV:256/288 AV:32/288 EV,0.002224138,0.001853448,0.002612069,2,EV:pool was drained by micro hydro. Corrected data,0.0006,0,0.041877083,2,AV,0.010984028,0,0.308511111,2,AV,0.018746181,0,0.463859028,2,AV:diurnal cycles in stage. Delayed lake effect?,0.001883681,0,0.127345486,2,AV,0.000865625,0,0.1125,2,AV,0.005485266,0.003163776,0.007895275
7/4/2015,2015,Jul,2014-2015,2,AV,0.001952874,0.001627395,0.002476437,2,EV:pool was drained by micro hydro. Corrected data,0.0006,0,0.040411111,2,AV:EV:285/288 AV:3/288 EV,0.007941667,0,0.298680556,2,AV,0.016864931,0,0.469972917,2,AV:diurnal cycles in stage. Delayed lake effect?,0.0016875,0,0.112810417,2,AV,0.000773611,0,0.099042361,2,AV,0.004228697,0.00204253,0.006508216
7/5/2015,2015,Jul,2014-2015,2,AV:EV:280/288 AV:8/288 EV,0.001749713,0.001458094,0.002374856,2,EV:pool was drained by micro hydro. Corrected data,0.00055625,0,0.0389,2,AV,0.005307292,0,0.290105556,2,AV,0.018411806,0,0.52005,2,AV:diurnal cycles in stage. Delayed lake effect?,0.001407292,0,0.095331597,2,AV,0.000676042,0,0.088080903,2,AV,0.003133164,0.001064978,0.005298916
7/6/2015,2015,Jul,2014-2015,2,AV,0.001507184,0.001255987,0.002253592,2,EV:pool was drained by micro hydro. Corrected data,0.0005,0,0.037388889,2,AV,0.003005208,0,0.282630556,2,AV,0.021248958,0,0.589532639,2,AV:diurnal cycles in stage. Delayed lake effect?,0.001215278,0,0.080921528,2,AV,0.000557639,0,0.071388889,2,AV,0.002243316,0.000452886,0.004396506
7/7/2015,2015,Jul,2014-2015,2,AV,0.00135546,0.00112955,0.00217773,2,EV:pool was drained by micro hydro. Corrected data,0.0005,0,0.035877778,2,AV,0.002464931,0,0.289460764,2,AV,0.023199653,0,0.636219097,2,AV:EV:254/288 AV:34/288 EV,0.000999653,0,0.06761875,2,AV,0.000477083,0,0.059038542,2,AV,0.001711648,0.000342329,0.003969318
7/8/2015,2015,Jul,2014-2015,2,AV,0.001051724,0.000876437,0.002025862,2,EV:pool was drained by micro hydro. Corrected data,0.0005,0,0.034366667,2,AV,0.004557986,0,0.322163542,2,AV,0.024264236,0,0.662316667,2,AV:diurnal cycles in stage. Delayed lake effect?,0.000818056,0,0.055735417,2,AV,0.000395486,0,0.0507625,2,AV:EV:285/288 AV:3/288 EV,0.001403882,0.000280776,0.003723106
7/9/2015,2015,Jul,2014-2015,2,AV,0.000829023,0.000690852,0.001914511,2,EV:pool was drained by micro hydro. Corrected data,0.0005,0,0.032877083,2,AV,0.006146181,0,0.342721875,2,AV,0.024858333,0,0.676906944,2,AV:diurnal cycles in stage. Delayed lake effect?,0.000684722,0,0.045548958,2,AV,0.000260764,0,0.034019444,2,AV:EV:284/288 AV:4/288 EV,0.00089173,0.000178346,0.003313384
7/10/2015,2015,Jul,2014-2015,2,AV,0.000632471,0.000527059,0.001816235,2,EV:pool was drained by micro hydro. Corrected data,0.000484028,0,0.031444444,2,AV,0.005688542,0,0.316334028,2,AV,0.026240972,0,0.709601389,2,AV:diurnal cycles in stage. Delayed lake effect?,0.000482639,0,0.032635417,2,AV,0.000128472,0,0.016546528,2,AV,0.000385101,7.70E-05,0.002908081
7/11/2015,2015,Jul,2014-2015,2,AV,0.000647414,0.000539512,0.001823707,2,EV:pool was drained by micro hydro. Corrected data,0.0004,0,0.029933333,2,AV,0.005439236,0,0.301551736,2,AV,0.026234028,0,0.709632292,2,AV:diurnal cycles in stage. Delayed lake effect?,0.000369444,0,0.026102083,2,AV,0.000183333,0,0.023555556,2,AV,0.000527146,0.000105438,0.003021717
7/12/2015,2015,Jul,2014-2015,2,AV,0.001166954,0.000972462,0.002083477,2,AV:EV:167/288 AV:121/288 EV,0.0004,0,0.0285,2,AV,0.005655556,0,0.313901736,2,AV,0.028616667,0,0.557239236,2,AV:diurnal cycles in stage. Delayed lake effect?,0.000665625,0,0.043463542,2,AV,0.000793403,0,0.100821181,2,AV,0.003620802,0.001676019,0.005914402
7/13/2015,2015,Jul,2014-2015,2,AV,0.000911781,0.000759818,0.001955891,2,AV,0.0004,0,0.029838889,2,AV,0.006032986,0,0.334231944,2,AV,0.234636458,0.010445139,0.803249306,2,AV:diurnal cycles in stage. Delayed lake effect?,0.000767361,0,0.050683333,2,AV,0.001063889,0,0.133794444,2,AV,0.009579486,0.00681708,0.012414663
7/14/2015,2015,Jul,2014-2015,2,AV,0.000633333,0.000527778,0.001816667,2,AV,0.0004,0,0.0301,2,AV,0.005886458,0,0.326275,2,AV,0.135982292,0,0.746602083,2,AV:diurnal cycles in stage. Delayed lake effect?,0.000821181,0,0.054230556,2,AV,0.001073958,0,0.137047917,2,AV,0.010973911,0.008061336,0.013953894
7/15/2015,2015,Jul,2014-2015,2,AV,0.000705747,0.000588123,0.001852873,2,AV,0.00048125,0,0.032467708,2,AV,0.005861458,0,0.325053125,2,AV,0.068016319,0,0.656107986,2,AV:diurnal cycles in stage. Delayed lake effect?,0.001122917,0,0.074954167,2,AV,0.001077431,0,0.135411111,2,AV,0.010039414,0.007227477,0.012922354
7/16/2015,2015,Jul,2014-2015,2,AV,0.000472126,0.000393439,0.001736063,2,AV,0.0005,0,0.032627083,2,AV,0.005655903,0,0.314510764,2,AV,0.065485417,0,0.647868403,2,AV:diurnal cycles in stage. Delayed lake effect?,0.001239931,0,0.082019792,2,AV,0.000977083,0,0.126314236,2,AV,0.008480293,0.005836261,0.011201323
7/17/2015,2015,Jul,2014-2015,2,AV,0.000375574,0.000312979,0.001687787,2,AV,0.0005,0,0.0317,2,AV,0.005421181,0,0.300312153,2,AV,0.038139931,0,0.549917361,2,AV:diurnal cycles in stage. Delayed lake effect?,0.001253472,0,0.084252083,2,AV,0.000849653,0,0.110037847,2,AV,0.006696697,0.004244745,0.009232508
7/18/2015,2015,Jul,2014-2015,2,AV,0.000282471,0.000235393,0.001641236,2,AV,0.000410764,0,0.028811111,2,AV,0.005178125,0,0.286746181,2,AV,0.029520139,0,0.510492361,2,AV:diurnal cycles in stage. Delayed lake effect?,0.001201042,0,0.079859722,2,AV,0.000764583,0,0.096659375,2,AV,0.005081456,0.002803454,0.007449531
7/19/2015,2015,Jul,2014-2015,2,AV,0.000154322,0.000128602,0.001577155,2,AV,0.000372222,0,0.025288889,2,AV,0.004889583,0,0.271259375,2,AV,0.025345486,0,0.492404514,2,AV,0.001030556,0,0.06901875,2,AV,0.000647222,0,0.081594097,2,AV,0.003623592,0.00150259,0.005840273
7/20/2015,2015,Jul,2014-2015,2,AV,0.000207196,0.000172663,0.001603592,2,AV,0.000331597,0,0.024154514,2,AV,0.004723264,0,0.263021875,2,AV,0.021868056,0,0.47725625,2,AV,0.000960417,0,0.06543125,2,AV,0.000571875,0,0.073591319,2,AV,0.003018487,0.00096265,0.00517233
7/21/2015,2015,Jul,2014-2015,2,AV,0.001431609,0.001193008,0.002215805,2,AV,0.000480556,0,0.033325694,2,AV,0.005601389,0,0.311419097,2,AV,0.867215625,0.491812847,1.379241319,2,AV,0.004202431,0,0.102692014,2,AV,0.006235417,0,0.138184375,2,AV,0.01955883,0.015635173,0.023495342
7/22/2015,2015,Jul,2014-2015,2,AV,0.000866667,0.000722222,0.001933333,2,AV,0.0005,0,0.034016667,2,AV,0.006031597,0,0.334005903,2,AV,0.288094097,0.000610764,0.881060417,2,AV,0.010842708,0,0.108783333,2,AV,0.007959028,0,0.134294792,2,AV,0.027267484,0.022582826,0.031952556
7/23/2015,2015,Jul,2014-2015,2,AV,0.000526149,0.000438458,0.001763075,2,AV,0.0005,0,0.031788542,2,AV,0.003551736,0,0.304548611,2,AV,0.143067361,0,0.75878125,2,AV,0.004842014,0,0.110575347,2,AV,0.005680208,0,0.14184375,2,AV,0.021956081,0.017860811,0.02607652
7/24/2015,2015,Jul,2014-2015,2,AV,0.001235919,0.001029933,0.00211796,2,AV,0.0005,0,0.034219792,2,AV,0.010774653,0,0.307305556,2,AV:EV:285/288 AV:3/288 EV,0.883025,0.482340278,1.417363542,2,AV,0.004136111,0,0.110927778,2,AV,0.007299306,0,0.139386806,2,AV,0.02241967,0.018274474,0.026588251
7/25/2015,2015,Jul,2014-2015,2,AV,0.048955632,0.044471377,0.053569572,2,AV,0.000586111,0,0.040946181,2,AV,0.352836806,0.165286806,0.688985764,2,AV,1.766121181,1.235977431,2.321626042,2,AV,0.137472222,0.076791319,0.238362847,2,AV:EV:285/288 AV:3/288 EV,0.193066319,0.093942361,0.343676736,2,AV,0.459540378,0.435452507,0.483592513
7/26/2015,2015,Jul,2014-2015,2,AV,0.036336276,0.032369673,0.04036932,2,AV:EV:279/288 AV:9/288 EV,0.0006,0,0.042537153,2,AV,0.844854861,0.558522222,1.134238542,2,AV,0.639737847,0.179262153,1.149544444,2,AV,0.091360764,0.004835069,0.192458681,2,AV,0.07518125,0.003086806,0.207498611,2,AV,0.141400067,0.128053141,0.154672373
7/27/2015,2015,Jul,2014-2015,2,AV,0.029951762,0.026464364,0.033457899,2,AV,0.000689931,0,0.047394444,2,AV,0.387722569,0.094125694,0.798426042,2,AV:EV:284/288 AV:4/288 EV,0.278814236,0,0.874777083,2,AV:EV:281/288 AV:7/288 EV,0.048227778,0,0.138460417,2,AV,0.031320139,0,0.195476736,2,AV,0.064380343,0.056243011,0.072417675
7/28/2015,2015,Jul,2014-2015,2,AV,0.019925628,0.017189251,0.022605642,2,AV,0.000760417,0,0.051989583,2,AV,0.178463889,0,0.545601736,2,AV,0.187977083,0,0.797162847,2,AV,0.037084028,0,0.126630903,2,AV,0.022637153,0,0.184945139,2,AV,0.040897805,0.034638232,0.047057378
7/29/2015,2015,Jul,2014-2015,2,AV,0.019061259,0.016389629,0.021670052,2,AV,0.000850347,0,0.058598958,2,AV,0.108226042,0,0.434987153,2,AV,0.2773625,0,0.873545486,2,AV,0.038298958,0,0.127673611,2,AV,0.035509722,0,0.182486458,2,AV,0.07296138,0.064137873,0.081684887
7/30/2015,2015,Jul,2014-2015,2,AV,0.012533185,0.010588523,0.014500377,2,AV,0.000910069,0,0.064533333,2,AV,0.067032986,0,0.393415278,2,AV,0.181660417,0,0.791769444,2,AV,0.035266319,0,0.130008681,2,AV,0.028161806,0,0.193563194,2,AV,0.049437186,0.042498021,0.056277046
7/31/2015,2015,Jul,2014-2015,2,AV,0.010686967,0.009130113,0.012321799,2,AV:EV:284/288 AV:4/288 EV,0.000937153,0,0.065494444,2,AV,0.041986111,0,0.367323958,2,AV:SVC:217/288 AV:71/288 SVC,0.100632986,0,0.712672917,2,AV,0.027110417,0,0.135363194,2,AV,0.015097222,0,0.154990278,2,AV,0.028606535,0.023742085,0.033457394
8/1/2015,2015,Aug,2014-2015,2,AV,0.009346176,0.007978781,0.0107624,2,AV,0.0009,0,0.064333333,2,AV,0.028454167,0,0.351613542,2,AV:EV:281/288 AV:7/288 EV,0.0663125,0,0.65293125,2,AV,0.02164375,0,0.131779861,2,AV,0.008605556,0,0.140661806,2,AV,0.023415165,0.019162763,0.027687125
8/2/2015,2015,Aug,2014-2015,2,AV,0.008081088,0.006892456,0.009291048,2,AV,0.0009,0,0.061390278,2,AV,0.020533333,0,0.339317361,2,AV,0.049507292,0,0.604476736,2,AV,0.016271181,0,0.115358681,2,AV,0.006525347,0,0.133411806,2,AV,0.01998217,0.016099475,0.023897626
8/3/2015,2015,Aug,2014-2015,2,AV,0.007917428,0.006751922,0.009100704,2,AV,0.0009,0,0.061220833,2,AV,0.018897917,0,0.334004514,2,AV,0.054620486,0,0.610043056,2,AV,0.013617361,0,0.106779514,2,AV,0.033462153,0,0.172305208,2,AV:EV:281/288 AV:7/288 EV,0.034998326,0.029504899,0.040447826
8/4/2015,2015,Aug,2014-2015,2,AV,0.007093874,0.006044739,0.008142875,2,AV,0.000916319,0,0.064016667,2,AV,0.01704375,0,0.327976389,2,AV,0.076137847,0,0.671272222,2,AV,0.013281597,0,0.107189931,2,AV,0.039735069,0.001759028,0.202036458,2,AV,0.038951134,0.033208342,0.04465544
8/5/2015,2015,Aug,2014-2015,2,AV,0.024738425,0.021744556,0.027750982,2,AV,0.007082639,0,0.066450347,2,AV,0.033353819,0,0.355850694,2,AV,1.240684028,0.7531625,1.742401042,2,AV,0.239226736,0.14098125,0.343176389,2,AV,0.415055208,0.257662847,0.573032986,2,AV,0.604664971,0.574164635,0.635118133
